,countryiso3code,date,value,indicator.value,country.value
468,BHR,1997,6349202393.61702,GDP (current US$),Bahrain
469,BHR,1996,6101861436.17021,GDP (current US$),Bahrain
470,BHR,1995,5849467819.14894,GDP (current US$),Bahrain
471,BHR,1994,5567553457.44681,GDP (current US$),Bahrain
472,BHR,1993,5200265957.44681,GDP (current US$),Bahrain
473,BHR,1992,4751063829.78723,GDP (current US$),Bahrain
474,BHR,1991,4616223404.25532,GDP (current US$),Bahrain
475,BHR,1990,4229787234.04255,GDP (current US$),Bahrain
476,BHR,1989,3863563829.78723,GDP (current US$),Bahrain
477,BHR,1988,3702393617.02128,GDP (current US$),Bahrain
478,BHR,1987,3392021010.6383,GDP (current US$),Bahrain
479,BHR,1986,3052393617.02128,GDP (current US$),Bahrain
480,BGD,2017,249711052937.012,GDP (current US$),Bangladesh
481,BGD,2016,221415162445.648,GDP (current US$),Bangladesh
482,BGD,2015,195078678697.23,GDP (current US$),Bangladesh
483,BGD,2014,172885454931.453,GDP (current US$),Bangladesh
484,BGD,2013,149990451022.29,GDP (current US$),Bangladesh
485,BGD,2012,133355749482.478,GDP (current US$),Bangladesh
486,BGD,2011,128637938711.386,GDP (current US$),Bangladesh
487,BGD,2010,115279077465.226,GDP (current US$),Bangladesh
488,BGD,2009,102477791472.39,GDP (current US$),Bangladesh
489,BGD,2008,91631278239.3237,GDP (current US$),Bangladesh
490,BGD,2007,79611888213.148,GDP (current US$),Bangladesh
491,BGD,2006,71819083683.7403,GDP (current US$),Bangladesh
492,BGD,2005,69442943089.4309,GDP (current US$),Bangladesh
493,BGD,2004,65108544250.0425,GDP (current US$),Bangladesh
494,BGD,2003,60158929188.2556,GDP (current US$),Bangladesh
495,BGD,2002,54724081490.5102,GDP (current US$),Bangladesh
496,BGD,2001,53991289844.3291,GDP (current US$),Bangladesh
497,BGD,2000,53369787318.6245,GDP (current US$),Bangladesh
498,BGD,1999,51270569883.5275,GDP (current US$),Bangladesh
499,BGD,1998,49984559471.3656,GDP (current US$),Bangladesh
500,BGD,1997,48244309133.4895,GDP (current US$),Bangladesh
501,BGD,1996,46438484107.5795,GDP (current US$),Bangladesh
502,BGD,1995,37939748768.6567,GDP (current US$),Bangladesh
503,BGD,1994,33768660882.793,GDP (current US$),Bangladesh
504,BGD,1993,33166519417.9894,GDP (current US$),Bangladesh
505,BGD,1992,31708874594.1645,GDP (current US$),Bangladesh
506,BGD,1991,30957483949.5798,GDP (current US$),Bangladesh
507,BGD,1990,31598341233.559,GDP (current US$),Bangladesh
508,BGD,1989,28781714763.8012,GDP (current US$),Bangladesh
509,BGD,1988,26579005760.3486,GDP (current US$),Bangladesh
510,BGD,1987,24298032258.0645,GDP (current US$),Bangladesh
511,BGD,1986,21774033333.3333,GDP (current US$),Bangladesh
512,BRB,2017,4978000000.0,GDP (current US$),Barbados
513,BRB,2016,4830000000.0,GDP (current US$),Barbados
514,BRB,2015,4715000000.0,GDP (current US$),Barbados
515,BRB,2014,4696500000.0,GDP (current US$),Barbados
516,BRB,2013,4677000000.0,GDP (current US$),Barbados
517,BRB,2012,4610000000.0,GDP (current US$),Barbados
518,BRB,2011,4657500000.0,GDP (current US$),Barbados
519,BRB,2010,4530000000.0,GDP (current US$),Barbados
520,BRB,2009,4465500000.0,GDP (current US$),Barbados
521,BRB,2008,4785000000.0,GDP (current US$),Barbados
522,BRB,2007,4674000000.0,GDP (current US$),Barbados
523,BRB,2006,4217500000.0,GDP (current US$),Barbados
524,BRB,2005,3819500000.0,GDP (current US$),Barbados
525,BRB,2004,3444500000.0,GDP (current US$),Barbados
526,BRB,2003,3209500000.0,GDP (current US$),Barbados
527,BRB,2002,3106500000.0,GDP (current US$),Barbados
528,BRB,2001,3054500000.0,GDP (current US$),Barbados
529,BRB,2000,3059500000.0,GDP (current US$),Barbados
530,BRB,1999,2951822204.54432,GDP (current US$),Barbados
531,BRB,1998,2817083478.34734,GDP (current US$),Barbados
532,BRB,1997,2498384129.66738,GDP (current US$),Barbados
533,BRB,1996,2363645403.47039,GDP (current US$),Barbados
534,BRB,1995,2216974096.35559,GDP (current US$),Barbados
535,BRB,1994,2151344901.30761,GDP (current US$),Barbados
536,BRB,1993,2063342117.03873,GDP (current US$),Barbados
537,BRB,1992,1957000000.0,GDP (current US$),Barbados
538,BRB,1991,2020583702.08323,GDP (current US$),Barbados
539,BRB,1990,2012131457.26644,GDP (current US$),Barbados
540,BRB,1989,2006165166.80754,GDP (current US$),Barbados
541,BRB,1988,1812757917.76463,GDP (current US$),Barbados
542,BRB,1987,1704370307.76115,GDP (current US$),Barbados
543,BRB,1986,1547755183.21484,GDP (current US$),Barbados
544,BLR,2017,54726595249.1849,GDP (current US$),Belarus
545,BLR,2016,47722657820.6675,GDP (current US$),Belarus
546,BLR,2015,56454734396.5842,GDP (current US$),Belarus
547,BLR,2014,78813839984.3506,GDP (current US$),Belarus
548,BLR,2013,75527984234.2342,GDP (current US$),Belarus
549,BLR,2012,65685102554.8759,GDP (current US$),Belarus
550,BLR,2011,61757788944.7236,GDP (current US$),Belarus
551,BLR,2010,57222490768.7143,GDP (current US$),Belarus
552,BLR,2009,50874078052.2735,GDP (current US$),Belarus
553,BLR,2008,60763483146.0674,GDP (current US$),Belarus
554,BLR,2007,45277399813.6067,GDP (current US$),Belarus
555,BLR,2006,36954312354.3124,GDP (current US$),Belarus
556,BLR,2005,30207567316.6202,GDP (current US$),Belarus
557,BLR,2004,23144351851.8519,GDP (current US$),Belarus
558,BLR,2003,17827791321.3067,GDP (current US$),Belarus
559,BLR,2002,14594249022.8922,GDP (current US$),Belarus
560,BLR,2001,12354820143.8849,GDP (current US$),Belarus
561,BLR,2000,12736856827.9847,GDP (current US$),Belarus
562,BLR,1999,12138486532.0203,GDP (current US$),Belarus
563,BLR,1998,15222012660.4232,GDP (current US$),Belarus
564,BLR,1997,14128408565.7064,GDP (current US$),Belarus
565,BLR,1996,14756846153.8462,GDP (current US$),Belarus
566,BLR,1995,13972676840.918,GDP (current US$),Belarus
567,BLR,1994,14932024169.1843,GDP (current US$),Belarus
568,BLR,1993,16280991735.5372,GDP (current US$),Belarus
569,BLR,1992,17037037037.037,GDP (current US$),Belarus
570,BLR,1991,18000000000.0,GDP (current US$),Belarus
571,BLR,1990,21650000000.0,GDP (current US$),Belarus
572,BLR,1989,,GDP (current US$),Belarus
573,BLR,1988,,GDP (current US$),Belarus
574,BLR,1987,,GDP (current US$),Belarus
575,BLR,1986,,GDP (current US$),Belarus
576,BEL,2017,503788776542.824,GDP (current US$),Belgium
577,BEL,2016,475900865683.644,GDP (current US$),Belgium
578,BEL,2015,462149679343.822,GDP (current US$),Belgium
579,BEL,2014,534678075827.361,GDP (current US$),Belgium
580,BEL,2013,521642714407.843,GDP (current US$),Belgium
581,BEL,2012,496181260258.3,GDP (current US$),Belgium
582,BEL,2011,522645519183.591,GDP (current US$),Belgium
583,BEL,2010,480951629493.033,GDP (current US$),Belgium
584,BEL,2009,481345929424.84,GDP (current US$),Belgium
585,BEL,2008,515223524241.98,GDP (current US$),Belgium
586,BEL,2007,470324254037.777,GDP (current US$),Belgium
587,BEL,2006,407918078032.869,GDP (current US$),Belgium
588,BEL,2005,385570948886.954,GDP (current US$),Belgium
589,BEL,2004,368537000248.324,GDP (current US$),Belgium
590,BEL,2003,317381715575.621,GDP (current US$),Belgium
591,BEL,2002,257157820440.429,GDP (current US$),Belgium
592,BEL,2001,236541297539.15,GDP (current US$),Belgium
593,BEL,2000,236204532891.1,GDP (current US$),Belgium
594,BEL,1999,258158533986.789,GDP (current US$),Belgium
595,BEL,1998,258528339631.029,GDP (current US$),Belgium
596,BEL,1997,252708051420.839,GDP (current US$),Belgium
597,BEL,1996,279201433224.756,GDP (current US$),Belgium
598,BEL,1995,288025588396.278,GDP (current US$),Belgium
599,BEL,1994,244884129973.475,GDP (current US$),Belgium
600,BEL,1993,224721795592.351,GDP (current US$),Belgium
601,BEL,1992,234781652070.263,GDP (current US$),Belgium
602,BEL,1991,210510999291.199,GDP (current US$),Belgium
603,BEL,1990,205331747706.422,GDP (current US$),Belgium
604,BEL,1989,164221056920.557,GDP (current US$),Belgium
605,BEL,1988,162299103565.551,GDP (current US$),Belgium
606,BEL,1987,149394403673.69,GDP (current US$),Belgium
607,BEL,1986,120018787159.111,GDP (current US$),Belgium
608,BLZ,2017,1836600000.0,GDP (current US$),Belize
609,BLZ,2016,1775100000.0,GDP (current US$),Belize
610,BLZ,2015,1723800000.0,GDP (current US$),Belize
611,BLZ,2014,1662800000.0,GDP (current US$),Belize
612,BLZ,2013,1579400000.0,GDP (current US$),Belize
613,BLZ,2012,1522900000.0,GDP (current US$),Belize
614,BLZ,2011,1460800000.0,GDP (current US$),Belize
615,BLZ,2010,1377200000.0,GDP (current US$),Belize
616,BLZ,2009,1317300000.0,GDP (current US$),Belize
617,BLZ,2008,1351350000.0,GDP (current US$),Belize
618,BLZ,2007,1271600000.0,GDP (current US$),Belize
619,BLZ,2006,1210150000.0,GDP (current US$),Belize
620,BLZ,2005,1102050000.0,GDP (current US$),Belize
621,BLZ,2004,1051350000.0,GDP (current US$),Belize
622,BLZ,2003,983500000.0,GDP (current US$),Belize
623,BLZ,2002,925050000.0,GDP (current US$),Belize
624,BLZ,2001,868350000.0,GDP (current US$),Belize
625,BLZ,2000,832050000.0,GDP (current US$),Belize
626,BLZ,1999,732732350.0,GDP (current US$),Belize
627,BLZ,1998,688992450.0,GDP (current US$),Belize
628,BLZ,1997,654314350.0,GDP (current US$),Belize
629,BLZ,1996,641383800.0,GDP (current US$),Belize
630,BLZ,1995,620140400.0,GDP (current US$),Belize
631,BLZ,1994,580863700.0,GDP (current US$),Belize
632,BLZ,1993,559858250.0,GDP (current US$),Belize
633,BLZ,1992,518239100.0,GDP (current US$),Belize
634,BLZ,1991,444720750.0,GDP (current US$),Belize
635,BLZ,1990,412086445.492177,GDP (current US$),Belize
636,BLZ,1989,369133890.704745,GDP (current US$),Belize
637,BLZ,1988,320093360.27245,GDP (current US$),Belize
638,BLZ,1987,281082558.5859,GDP (current US$),Belize
639,BLZ,1986,231638320.535566,GDP (current US$),Belize
640,BEN,2017,12701656930.6889,GDP (current US$),Benin
641,BEN,2016,11821066152.598,GDP (current US$),Benin
642,BEN,2015,11388160958.249,GDP (current US$),Benin
643,BEN,2014,13284528654.0574,GDP (current US$),Benin
644,BEN,2013,12517845732.2095,GDP (current US$),Benin
645,BEN,2012,11141358945.1349,GDP (current US$),Benin
646,BEN,2011,10693321953.6355,GDP (current US$),Benin
647,BEN,2010,9535344283.47295,GDP (current US$),Benin
648,BEN,2009,9699586794.44956,GDP (current US$),Benin
649,BEN,2008,9748276762.24466,GDP (current US$),Benin
650,BEN,2007,8158257571.77422,GDP (current US$),Benin
651,BEN,2006,7027863025.13664,GDP (current US$),Benin
652,BEN,2005,6565043459.50021,GDP (current US$),Benin
653,BEN,2004,6179176459.36434,GDP (current US$),Benin
654,BEN,2003,5337266687.57742,GDP (current US$),Benin
655,BEN,2002,4174634520.35486,GDP (current US$),Benin
656,BEN,2001,3663017699.61605,GDP (current US$),Benin
657,BEN,2000,3511248899.71759,GDP (current US$),Benin
658,BEN,1999,3676045652.8197,GDP (current US$),Benin
659,BEN,1998,2455092582.30927,GDP (current US$),Benin
660,BEN,1997,2268301537.65128,GDP (current US$),Benin
661,BEN,1996,2361116587.86079,GDP (current US$),Benin
662,BEN,1995,2169627250.93379,GDP (current US$),Benin
663,BEN,1994,1598075932.35432,GDP (current US$),Benin
664,BEN,1993,2274557914.07481,GDP (current US$),Benin
665,BEN,1992,1695315305.70308,GDP (current US$),Benin
666,BEN,1991,1986437859.90346,GDP (current US$),Benin
667,BEN,1990,1959965243.76269,GDP (current US$),Benin
668,BEN,1989,1502294411.46202,GDP (current US$),Benin
669,BEN,1988,1620246187.15171,GDP (current US$),Benin
670,BEN,1987,1562412030.34838,GDP (current US$),Benin
671,BEN,1986,1336102040.71025,GDP (current US$),Benin
672,BMU,2017,,GDP (current US$),Bermuda
673,BMU,2016,,GDP (current US$),Bermuda
674,BMU,2015,,GDP (current US$),Bermuda
675,BMU,2014,,GDP (current US$),Bermuda
676,BMU,2013,5573710000.0,GDP (current US$),Bermuda
677,BMU,2012,5537537000.0,GDP (current US$),Bermuda
678,BMU,2011,5550771000.0,GDP (current US$),Bermuda
679,BMU,2010,5744414000.0,GDP (current US$),Bermuda
680,BMU,2009,5806378000.0,GDP (current US$),Bermuda
681,BMU,2008,6109928000.0,GDP (current US$),Bermuda
682,BMU,2007,5895048000.0,GDP (current US$),Bermuda
683,BMU,2006,5414299000.0,GDP (current US$),Bermuda
684,BMU,2005,4868136000.0,GDP (current US$),Bermuda
685,BMU,2004,4484703000.0,GDP (current US$),Bermuda
686,BMU,2003,4186525000.0,GDP (current US$),Bermuda
687,BMU,2002,3937228000.0,GDP (current US$),Bermuda
688,BMU,2001,3680483000.0,GDP (current US$),Bermuda
689,BMU,2000,3480219000.0,GDP (current US$),Bermuda
690,BMU,1999,3324433000.0,GDP (current US$),Bermuda
691,BMU,1998,3130748000.0,GDP (current US$),Bermuda
692,BMU,1997,2932827000.0,GDP (current US$),Bermuda
693,BMU,1996,2695390000.0,GDP (current US$),Bermuda
694,BMU,1995,2030749952.0,GDP (current US$),Bermuda
695,BMU,1994,1867160064.0,GDP (current US$),Bermuda
696,BMU,1993,1820359936.0,GDP (current US$),Bermuda
697,BMU,1992,1679900032.0,GDP (current US$),Bermuda
698,BMU,1991,1634899968.0,GDP (current US$),Bermuda
699,BMU,1990,1592400000.0,GDP (current US$),Bermuda
700,BMU,1989,1501500032.0,GDP (current US$),Bermuda
701,BMU,1988,1415100032.0,GDP (current US$),Bermuda
702,BMU,1987,1296499968.0,GDP (current US$),Bermuda
703,BMU,1986,1173500032.0,GDP (current US$),Bermuda
704,BTN,2017,2450364928.07302,GDP (current US$),Bhutan
705,BTN,2016,2158972129.00307,GDP (current US$),Bhutan
706,BTN,2015,2003598212.99135,GDP (current US$),Bhutan
707,BTN,2014,1907090813.45907,GDP (current US$),Bhutan
708,BTN,2013,1756215665.09323,GDP (current US$),Bhutan
709,BTN,2012,1781281281.57912,GDP (current US$),Bhutan
710,BTN,2011,1777101316.67756,GDP (current US$),Bhutan
711,BTN,2010,1547991317.81183,GDP (current US$),Bhutan
712,BTN,2009,1234014291.82342,GDP (current US$),Bhutan
713,BTN,2008,1227808790.6733,GDP (current US$),Bhutan
714,BTN,2007,1168308516.63301,GDP (current US$),Bhutan
715,BTN,2006,874989895.601121,GDP (current US$),Bhutan
716,BTN,2005,796938120.181406,GDP (current US$),Bhutan
717,BTN,2004,682523857.01677,GDP (current US$),Bhutan
718,BTN,2003,604041957.921855,GDP (current US$),Bhutan
719,BTN,2002,520849551.532606,GDP (current US$),Bhutan
720,BTN,2001,461444513.66815,GDP (current US$),Bhutan
721,BTN,2000,424464089.897641,GDP (current US$),Bhutan
722,BTN,1999,419035810.496981,GDP (current US$),Bhutan
723,BTN,1998,376955087.251575,GDP (current US$),Bhutan
724,BTN,1997,365964500.137703,GDP (current US$),Bhutan
725,BTN,1996,316420860.852385,GDP (current US$),Bhutan
726,BTN,1995,303053462.843047,GDP (current US$),Bhutan
727,BTN,1994,270801565.189672,GDP (current US$),Bhutan
728,BTN,1993,235239570.350935,GDP (current US$),Bhutan
729,BTN,1992,250794359.567901,GDP (current US$),Bhutan
730,BTN,1991,250045839.929639,GDP (current US$),Bhutan
731,BTN,1990,299787275.842376,GDP (current US$),Bhutan
732,BTN,1989,275949889.09427,GDP (current US$),Bhutan
733,BTN,1988,283855833.333333,GDP (current US$),Bhutan
734,BTN,1987,253182453.703704,GDP (current US$),Bhutan
735,BTN,1986,201375725.614592,GDP (current US$),Bhutan
736,BOL,2017,37508642112.8799,GDP (current US$),Bolivia
737,BOL,2016,33941126193.9219,GDP (current US$),Bolivia
738,BOL,2015,33000198263.3864,GDP (current US$),Bolivia
739,BOL,2014,32996188133.1404,GDP (current US$),Bolivia
740,BOL,2013,30659338784.3705,GDP (current US$),Bolivia
741,BOL,2012,27084497539.7974,GDP (current US$),Bolivia
742,BOL,2011,23963033588.0063,GDP (current US$),Bolivia
743,BOL,2010,19649631450.6819,GDP (current US$),Bolivia
744,BOL,2009,17339992165.2422,GDP (current US$),Bolivia
745,BOL,2008,16674324634.2373,GDP (current US$),Bolivia
746,BOL,2007,13120183156.7149,GDP (current US$),Bolivia
747,BOL,2006,11451869164.7112,GDP (current US$),Bolivia
748,BOL,2005,9549077869.1065,GDP (current US$),Bolivia
749,BOL,2004,8773451738.91129,GDP (current US$),Bolivia
750,BOL,2003,8082364868.39357,GDP (current US$),Bolivia
751,BOL,2002,7905485216.17852,GDP (current US$),Bolivia
752,BOL,2001,8141537937.61068,GDP (current US$),Bolivia
753,BOL,2000,8397912509.09679,GDP (current US$),Bolivia
754,BOL,1999,8285075872.27307,GDP (current US$),Bolivia
755,BOL,1998,8497545598.08352,GDP (current US$),Bolivia
756,BOL,1997,7925673448.41368,GDP (current US$),Bolivia
757,BOL,1996,7396966657.47054,GDP (current US$),Bolivia
758,BOL,1995,6715220507.05164,GDP (current US$),Bolivia
759,BOL,1994,5981244886.917,GDP (current US$),Bolivia
760,BOL,1993,5734676560.92471,GDP (current US$),Bolivia
761,BOL,1992,5643893347.00679,GDP (current US$),Bolivia
762,BOL,1991,5343274311.56789,GDP (current US$),Bolivia
763,BOL,1990,4867582620.20708,GDP (current US$),Bolivia
764,BOL,1989,4715978868.21613,GDP (current US$),Bolivia
765,BOL,1988,4597615562.66594,GDP (current US$),Bolivia
766,BOL,1987,4323623622.1622,GDP (current US$),Bolivia
767,BOL,1986,3958338883.22338,GDP (current US$),Bolivia
768,BIH,2017,18080118128.3854,GDP (current US$),Bosnia and Herzegovina
769,BIH,2016,16913330693.9653,GDP (current US$),Bosnia and Herzegovina
770,BIH,2015,16211541253.1897,GDP (current US$),Bosnia and Herzegovina
771,BIH,2014,18558343508.3435,GDP (current US$),Bosnia and Herzegovina
772,BIH,2013,18178503835.4491,GDP (current US$),Bosnia and Herzegovina
773,BIH,2012,17226849297.07,GDP (current US$),Bosnia and Herzegovina
774,BIH,2011,18644723860.9709,GDP (current US$),Bosnia and Herzegovina
775,BIH,2010,17176781336.7644,GDP (current US$),Bosnia and Herzegovina
776,BIH,2009,17613836209.9581,GDP (current US$),Bosnia and Herzegovina
777,BIH,2008,19112739664.4697,GDP (current US$),Bosnia and Herzegovina
778,BIH,2007,15778767669.6991,GDP (current US$),Bosnia and Herzegovina
779,BIH,2006,12864610993.5219,GDP (current US$),Bosnia and Herzegovina
780,BIH,2005,11222953519.4252,GDP (current US$),Bosnia and Herzegovina
781,BIH,2004,10596205714.2857,GDP (current US$),Bosnia and Herzegovina
782,BIH,2003,8369878822.85055,GDP (current US$),Bosnia and Herzegovina
783,BIH,2002,6651106833.49374,GDP (current US$),Bosnia and Herzegovina
784,BIH,2001,5748993411.42021,GDP (current US$),Bosnia and Herzegovina
785,BIH,2000,5505887894.48893,GDP (current US$),Bosnia and Herzegovina
786,BIH,1999,4685733115.46841,GDP (current US$),Bosnia and Herzegovina
787,BIH,1998,4116699437.4041,GDP (current US$),Bosnia and Herzegovina
788,BIH,1997,3671816504.23851,GDP (current US$),Bosnia and Herzegovina
789,BIH,1996,2786045321.63743,GDP (current US$),Bosnia and Herzegovina
790,BIH,1995,1866572953.73666,GDP (current US$),Bosnia and Herzegovina
791,BIH,1994,1255802469.1358,GDP (current US$),Bosnia and Herzegovina
792,BIH,1993,,GDP (current US$),Bosnia and Herzegovina
793,BIH,1992,,GDP (current US$),Bosnia and Herzegovina
794,BIH,1991,,GDP (current US$),Bosnia and Herzegovina
795,BIH,1990,,GDP (current US$),Bosnia and Herzegovina
796,BIH,1989,,GDP (current US$),Bosnia and Herzegovina
797,BIH,1988,,GDP (current US$),Bosnia and Herzegovina
798,BIH,1987,,GDP (current US$),Bosnia and Herzegovina
799,BIH,1986,,GDP (current US$),Bosnia and Herzegovina
800,BWA,2017,17405538618.3969,GDP (current US$),Botswana
801,BWA,2016,15646316818.3319,GDP (current US$),Botswana
802,BWA,2015,14420604205.7459,GDP (current US$),Botswana
803,BWA,2014,16250750259.0212,GDP (current US$),Botswana
